var_name,var_label,values_cat,labels_cat,unique_values_n,n_missing,prop_missing,type_var,note,year,survey,dataset,pairs
cv09b148,Trade unions should advise their members to vote for those parties that best promote the workers’ interests,1; 2; 3; 4; 5; 6,fully disagree; disagree; neither agree nor disagree; agree; fully agree; never thought about it,6.0,50,0.0082822594003644,categorical,,2009.0,Politics and Values,PreFer_train_data.csv,cv148
cv10c148,Trade unions should advise their members to vote for those parties that best promote the workers’ interests,1; 2; 3; 4; 5; 6,fully disagree; disagree; neither agree nor disagree; agree; fully agree; never thought about it,6.0,58,0.0090823676792984,categorical,,2010.0,Politics and Values,PreFer_train_data.csv,cv148
cv12e148,Trade unions should advise their members to vote for those parties that best promote the workers’ interests.,1; 2; 3; 4; 5; 6,fully disagree; disagree; neither agree nor disagree; agree; fully agree; never thought about it,6.0,74,0.0124747134187458,categorical,,2012.0,Politics and Values,PreFer_train_data.csv,cv148
cv13f148,Trade unions should advise their members to vote for those parties that best promote the workers’ interests.,1; 2; 3; 4; 5; 6,fully disagree; disagree; neither agree nor disagree; agree; fully agree; never thought about it,6.0,52,0.0090718771807397,categorical,,2013.0,Politics and Values,PreFer_train_data.csv,cv148
cv14g148,Trade unions should advise their members to vote for those parties that best promote the workers’ interests.,1; 2; 3; 4; 5; 6,fully disagree; disagree; neither agree nor disagree; agree; fully agree; never thought about it,6.0,36,0.0063268892794376,categorical,,2014.0,Politics and Values,PreFer_train_data.csv,cv148
cv16h148,Trade unions should advise their members to vote for those parties that best promote the workers’ interests.,1; 2; 3; 4; 5; 6,fully disagree; disagree; neither agree nor disagree; agree; fully agree; never thought about it,6.0,126,0.020682862770847,categorical,,2016.0,Politics and Values,PreFer_train_data.csv,cv148
cv17i148,Trade unions should advise their members to vote for those parties that best promote the workers’ interests.,1; 2; 3; 4; 5; 6,fully disagree; disagree; neither agree nor disagree; agree; fully agree; never thought about it,6.0,55,0.0098354792560801,categorical,,2017.0,Politics and Values,PreFer_train_data.csv,cv148
cv18j148,Trade unions should advise their members to vote for those parties that best promote the workers’ interests.,1; 2; 3; 4; 5; 6,fully disagree; disagree; neither agree nor disagree; agree; fully agree; never thought about it,6.0,424,0.067699185693757,categorical,,2018.0,Politics and Values,PreFer_train_data.csv,cv148
cv19k148,Trade unions should advise their members to vote for those parties that best promote the workers’ interests.,1; 2; 3; 4; 5; 6,fully disagree; disagree; neither agree nor disagree; agree; fully agree; never thought about it,6.0,412,0.0730366956213437,categorical,,2019.0,Politics and Values,PreFer_train_data.csv,cv148
cv20l148,Trade unions should advise their members to vote for those parties that best promote the workers’ interests.,1; 2; 3; 4; 5; 6,fully disagree; disagree; neither agree nor disagree; agree; fully agree; never thought about it,6.0,396,0.0629971364937957,categorical,,2020.0,Politics and Values,PreFer_train_data.csv,cv148
cv08a153,"Generally speaking, boys can be reared more liberally than girls",1; 2; 3; 4; 5; 6,fully disagree; disagree; neither agree nor disagree; agree; fully agree; never thought about it,5.0,28,0.0041109969167523,categorical,,2008.0,Politics and Values,PreFer_train_data.csv,cv153
cv09b153,"Generally speaking, boys can be reared more liberally than girls",1; 2; 3; 4; 5; 6,fully disagree; disagree; neither agree nor disagree; agree; fully agree; never thought about it,5.0,50,0.0082822594003644,categorical,,2009.0,Politics and Values,PreFer_train_data.csv,cv153
cv10c153,"Generally speaking, boys can be reared more liberally than girls",1; 2; 3; 4; 5; 6,fully disagree; disagree; neither agree nor disagree; agree; fully agree; never thought about it,5.0,59,0.0092389602254932,categorical,,2010.0,Politics and Values,PreFer_train_data.csv,cv153
cv11d153,"Generally speaking, boys can be reared more liberally than girls.",1; 2; 3; 4; 5; 6,fully disagree; disagree; neither agree nor disagree; agree; fully agree; never thought about it,5.0,107,0.0198368557656656,categorical,,2011.0,Politics and Values,PreFer_train_data.csv,cv153
cv12e153,"Generally speaking, boys can be reared more liberally than girls.",1; 2; 3; 4; 5,fully disagree; disagree; neither agree nor disagree; agree; fully agree,5.0,74,0.0124747134187458,categorical,,2012.0,Politics and Values,PreFer_train_data.csv,cv153
cv13f153,"Generally speaking, boys can be reared more liberally than girls.",1; 2; 3; 4; 5,fully disagree; disagree; neither agree nor disagree; agree; fully agree,5.0,52,0.0090718771807397,categorical,,2013.0,Politics and Values,PreFer_train_data.csv,cv153
cv14g153,"Generally speaking, boys can be reared more liberally than girls.",1; 2; 3; 4; 5,fully disagree; disagree; neither agree nor disagree; agree; fully agree,5.0,37,0.0065026362038664,categorical,,2014.0,Politics and Values,PreFer_train_data.csv,cv153
cv16h153,"Generally speaking, boys can be reared more liberally than girls.",1; 2; 3; 4; 5,fully disagree; disagree; neither agree nor disagree; agree; fully agree,5.0,127,0.0208470124753775,categorical,,2016.0,Politics and Values,PreFer_train_data.csv,cv153
cv17i153,"Generally speaking, boys can be reared more liberally than girls.",1; 2; 3; 4; 5,fully disagree; disagree; neither agree nor disagree; agree; fully agree,5.0,55,0.0098354792560801,categorical,,2017.0,Politics and Values,PreFer_train_data.csv,cv153
cv18j153,"Generally speaking, boys can be reared more liberally than girls.",1; 2; 3; 4; 5,fully disagree; disagree; neither agree nor disagree; agree; fully agree,5.0,427,0.0681781893661185,categorical,,2018.0,Politics and Values,PreFer_train_data.csv,cv153
cv19k153,"Generally speaking, boys can be reared more liberally than girls.",1; 2; 3; 4; 5,fully disagree; disagree; neither agree nor disagree; agree; fully agree,5.0,413,0.0732139691544052,categorical,,2019.0,Politics and Values,PreFer_train_data.csv,cv153
cv20l153,"Generally speaking, boys can be reared more liberally than girls.",1; 2; 3; 4; 5,fully disagree; disagree; neither agree nor disagree; agree; fully agree,5.0,399,0.0634743875278396,categorical,,2020.0,Politics and Values,PreFer_train_data.csv,cv153
cv13f230,What do you think of Kees van der Staaij?,0; 10; 999,very unsympathetic; very sympathetic; I dont know,11.0,2423,0.42271458478716,categorical,,2013.0,Politics and Values,PreFer_train_data.csv,cv230
cv14g230,What do you think of Kees van der Staaij?,0; 10; 999,very unsympathetic; very sympathetic; I dont know,11.0,2228,0.391564147627417,categorical,,2014.0,Politics and Values,PreFer_train_data.csv,cv230
cv16h230,What do you think of Kees van der Staaij?,0; 10; 999,very unsympathetic; very sympathetic; I dont know,11.0,2297,0.377051871306632,categorical,,2016.0,Politics and Values,PreFer_train_data.csv,cv230
cv17i230,What do you think of Kees van der Staaij?,0; 10; 999,very unsympathetic; very sympathetic; I dont know,11.0,2069,0.369992846924177,categorical,,2017.0,Politics and Values,PreFer_train_data.csv,cv230
cv18j230,What do you think of Kees van der Staaij?,0; 10; 999,very unsympathetic; very sympathetic; I dont know,11.0,2206,0.352227367076481,categorical,,2018.0,Politics and Values,PreFer_train_data.csv,cv230
cv19k230,What do you think of Kees van der Staaij?,0; 10; 999,very unsympathetic; very sympathetic; I dont know,11.0,1846,0.327246942031555,categorical,,2019.0,Politics and Values,PreFer_train_data.csv,cv230
cv20l230,What do you think of Kees van der Staaij?,-9; 0; 10,I dont know; very unsympathetic; very sympathetic,11.0,2336,0.371619471842189,categorical,,2020.0,Politics and Values,PreFer_train_data.csv,cv230
cv18j279,Was it difficult to answer the questions? - part 2,1; 5,certainly not; certainly yes,5.0,241,0.0384799616797062,categorical,,2018.0,Politics and Values,PreFer_train_data.csv,cv279
cv19k279,Was it difficult to answer the questions? - part 2,1; 5,certainly not; certainly yes,5.0,254,0.0450274773976245,categorical,,2019.0,Politics and Values,PreFer_train_data.csv,cv279
cv20l279,Was it difficult to answer the questions? - part 2,1; 5,certainly not; certainly yes,5.0,691,0.109926821508113,categorical,,2020.0,Politics and Values,PreFer_train_data.csv,cv279
cv18j308,"If parliamentary elections were held today, for which party would you vote?",1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 998; 999,[if cv18j243=0: I would not vote]; VVD (liberal party); PVV (Wilders freedom party); CDA (Christian democrat party); D66 (social-liberal party); GroenLinks (green party); SP (socialist party); PvdA (labor party); ChristenUnie (Christian union party); Partij voor de Dieren (animal welfare party); 50Plus (fifty plus party); SGP (Christian Reformed party); DENK; Forum voor Democratie (Party for Democracy); blank; other party; I prefer not to say; I dont know,16.0,3927,0.627015807121188,categorical,,2018.0,Politics and Values,PreFer_train_data.csv,cv308
cv19k308,"If parliamentary elections were held today, for which party would you vote?",1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 998; 999,[if cv19k243=0: I would not vote]; VVD (liberal party); PVV (Wilders freedom party); CDA (Christian democrat party); D66 (social-liberal party); GroenLinks (green party); SP (socialist party); PvdA (labor party); ChristenUnie (Christian union party); Partij voor de Dieren (animal welfare party); 50Plus (fifty plus party); SGP (Christian Reformed party); DENK; Forum voor Democratie (Party for Democracy); blank; other party; I prefer not to say; I dont know,16.0,3659,0.648643857472079,categorical,,2019.0,Politics and Values,PreFer_train_data.csv,cv308
cv20l308,"If parliamentary elections were held today, for which party would you vote?",-9; -8; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16,I dont know; I prefer not to say; [if cv20l243=0: I would not vote]; VVD (liberal party); PVV (Wilders freedom party); CDA (Christian democrat party); D66 (social-liberal party); GroenLinks (green party); SP (socialist party); PvdA (labor party); ChristenUnie (Christian union party); Partij voor de Dieren (animal welfare party); 50Plus (fifty plus party); SGP (Christian Reformed party); DENK; Forum voor Democratie (Party for Democracy); blank; other party,16.0,4194,0.667196945593382,categorical,,2020.0,Politics and Values,PreFer_train_data.csv,cv308
cr08a038,Do you see the Koran as the word of God?,1; 2; 3; 4,yes; no; maybe; I dont know,3.0,802,0.108115394985171,categorical,,2008.0,Religion and Ethnicity,PreFer_train_data.csv,cr038
cr09b038,Do you see the Koran as the word of God?,1; 2; 3; 4,yes; no; maybe; I dont know,3.0,651,0.112048192771084,categorical,,2009.0,Religion and Ethnicity,PreFer_train_data.csv,cr038
cr10c038,Do you see the Koran as the word of God?,1; 2; 3; 4,yes; no; maybe; I dont know,3.0,713,0.11470398970399,categorical,,2010.0,Religion and Ethnicity,PreFer_train_data.csv,cr038
cr11d038,Do you see the Koran as the word of God?,1; 2; 3; 4,yes; no; maybe; I dont know,3.0,631,0.111523506539413,categorical,,2011.0,Religion and Ethnicity,PreFer_train_data.csv,cr038
cr12e038,Do you see the Koran as the word of God?,1; 2; 3; 4,yes; no; maybe; I dont know,3.0,706,0.114815417140999,categorical,,2012.0,Religion and Ethnicity,PreFer_train_data.csv,cr038
cr13f038,Do you see the Koran as the word of God?,1; 2; 3; 4,yes; no; maybe; I dont know,3.0,582,0.0985104942450914,categorical,,2013.0,Religion and Ethnicity,PreFer_train_data.csv,cr038
cr14g038,Do you see the Koran as the word of God?,1; 2; 3; 4,yes; no; maybe; I dont know,3.0,580,0.0936995153473344,categorical,,2014.0,Religion and Ethnicity,PreFer_train_data.csv,cr038
cr15h038,Do you see the Koran as the word of God?,1; 2; 3; 4,yes; no; maybe; I dont know,3.0,596,0.0977209378586654,categorical,,2015.0,Religion and Ethnicity,PreFer_train_data.csv,cr038
cr16i038,Do you see the Koran as the word of God?,1; 2; 3; 4,yes; no; maybe; I dont know,3.0,591,0.105611150822016,categorical,,2016.0,Religion and Ethnicity,PreFer_train_data.csv,cr038
cr17j038,Do you see the Koran as the word of God?,1; 2; 3; 4,yes; no; maybe; I dont know,3.0,621,0.0981973434535104,categorical,,2017.0,Religion and Ethnicity,PreFer_train_data.csv,cr038
cr18k038,Do you see the Koran as the word of God?,1; 2; 3; 4,yes; no; maybe; I dont know,3.0,543,0.0972943916860778,categorical,,2018.0,Religion and Ethnicity,PreFer_train_data.csv,cr038
cr08a042,"Aside from when you attend religious gatherings, how often do you pray?",1; 2; 3; 4; 5; 6; 7; 99,every day; more than once a week; once a week; at least once a month; only on special religious days; less often; never; I dont know,7.0,44,0.005931517929361,categorical,,2008.0,Religion and Ethnicity,PreFer_train_data.csv,cr042
cr09b042,"Aside from when you attend religious gatherings, how often do you pray?",1; 2; 3; 4; 5; 6; 7; 99,every day; more than once a week; once a week; at least once a month; only on special religious days; less often; never; I dont know,7.0,60,0.0103270223752151,categorical,,2009.0,Religion and Ethnicity,PreFer_train_data.csv,cr042
cr10c042,"Aside from when you attend religious gatherings, how often do you pray?",1; 2; 3; 4; 5; 6; 7; 99,every day; more than once a week; once a week; at least once a month; only on special religious days; less often; never; I dont know,7.0,69,0.0111003861003861,categorical,,2010.0,Religion and Ethnicity,PreFer_train_data.csv,cr042
cr11d042,"Aside from when you attend religious gatherings, how often do you pray?",1; 2; 3; 4; 5; 6; 7; 99,every day; more than once a week; once a week; at least once a month; only on special religious days; less often; never; I dont know,7.0,71,0.012548603746907,categorical,,2011.0,Religion and Ethnicity,PreFer_train_data.csv,cr042
cr12e042,"Aside from when you attend religious gatherings, how often do you pray?",1; 2; 3; 4; 5; 6; 7; 99,every day; more than once a week; once a week; at least once a month; only on special religious days; less often; never; I dont know,7.0,76,0.0123597332899658,categorical,,2012.0,Religion and Ethnicity,PreFer_train_data.csv,cr042
cr13f042,"Aside from when you attend religious gatherings, how often do you pray?",1; 2; 3; 4; 5; 6; 7; 99,every day; more than once a week; once a week; at least once a month; only on special religious days; less often; never; I dont know,7.0,69,0.0116790792146242,categorical,,2013.0,Religion and Ethnicity,PreFer_train_data.csv,cr042
cr14g042,"Aside from when you attend religious gatherings, how often do you pray?",1; 2; 3; 4; 5; 6; 7; 99,every day; more than once a week; once a week; at least once a month; only on special religious days; less often; never; I dont know,7.0,69,0.0111470113085622,categorical,,2014.0,Religion and Ethnicity,PreFer_train_data.csv,cr042
cr15h042,"Aside from when you attend religious gatherings, how often do you pray?",1; 2; 3; 4; 5; 6; 7; 99,every day; more than once a week; once a week; at least once a month; only on special religious days; less often; never; I dont know,7.0,43,0.0070503361206755,categorical,,2015.0,Religion and Ethnicity,PreFer_train_data.csv,cr042
cr16i042,"Aside from when you attend religious gatherings, how often do you pray?",1; 2; 3; 4; 5; 6; 7; 99,every day; more than once a week; once a week; at least once a month; only on special religious days; less often; never; I dont know,7.0,62,0.0110793423874196,categorical,,2016.0,Religion and Ethnicity,PreFer_train_data.csv,cr042
cr17j042,"Aside from when you attend religious gatherings, how often do you pray?",1; 2; 3; 4; 5; 6; 7; 99,every day; more than once a week; once a week; at least once a month; only on special religious days; less often; never; I dont know,7.0,59,0.0093295382669196,categorical,,2017.0,Religion and Ethnicity,PreFer_train_data.csv,cr042
cr18k042,"Aside from when you attend religious gatherings, how often do you pray?",1; 2; 3; 4; 5; 6; 7; 99,every day; more than once a week; once a week; at least once a month; only on special religious days; less often; never; I dont know,7.0,51,0.0091381472854327,categorical,,2018.0,Religion and Ethnicity,PreFer_train_data.csv,cr042
cr19l042,"Aside from when you attend religious gatherings, how often do you pray?",-9; 1; 2; 3; 4; 5; 6,I don’t know; every day; more than once a week; once a week; at least once a month; once or a few times a year; never,6.0,71,0.0134469696969697,categorical,,2019.0,Religion and Ethnicity,PreFer_train_data.csv,cr042
cr20m042,"Aside from when you attend religious gatherings, how often do you pray?",-9; 1; 2; 3; 4; 5; 6,I don’t know; every day; more than once a week; once a week; at least once a month; once or a few times a year; never,6.0,60,0.009874917709019,categorical,,2020.0,Religion and Ethnicity,PreFer_train_data.csv,cr042
cr08a081,Which language or languages did you grow up speaking: Berber,0; 1,no; yes,2.0,8,0.0010784578053383,categorical,,2008.0,Religion and Ethnicity,PreFer_train_data.csv,cr081
cr09b081,Which language or languages did you grow up speaking: Berber,0; 1,no; yes,2.0,3,0.0005163511187607,categorical,,2009.0,Religion and Ethnicity,PreFer_train_data.csv,cr081
cr10c081,Which language or languages did you grow up speaking: Berber,0; 1,no; yes,2.0,1,0.0001608751608751,categorical,,2010.0,Religion and Ethnicity,PreFer_train_data.csv,cr081
cr11d081,Which language or languages did you grow up speaking: Berber,0; 1,no; yes,2.0,0,0.0,categorical,,2011.0,Religion and Ethnicity,PreFer_train_data.csv,cr081
cr12e081,Which language or languages did you grow up speaking: Berber,0; 1,no; yes,2.0,0,0.0,categorical,,2012.0,Religion and Ethnicity,PreFer_train_data.csv,cr081
cr13f081,Which language or languages did you grow up speaking: Berber,0; 1,no; yes,2.0,0,0.0,categorical,,2013.0,Religion and Ethnicity,PreFer_train_data.csv,cr081
cr14g081,Which language or languages did you grow up speaking: Berber,0; 1,no; yes,2.0,5115,0.826332794830372,categorical,,2014.0,Religion and Ethnicity,PreFer_train_data.csv,cr081
cr15h081,Which language or languages did you grow up speaking: Berber,0; 1,no; yes,2.0,0,0.0,categorical,,2015.0,Religion and Ethnicity,PreFer_train_data.csv,cr081
cr16i081,Which language or languages did you grow up speaking: Berber,0; 1,no; yes,2.0,0,0.0,categorical,,2016.0,Religion and Ethnicity,PreFer_train_data.csv,cr081
cr17j081,Which language or languages did you grow up speaking: Berber,0; 1,no; yes,3.0,1,0.0001581277672359,categorical,,2017.0,Religion and Ethnicity,PreFer_train_data.csv,cr081
cr18k081,Which language or languages did you grow up speaking: Berber,0; 1,no; yes,6.0,0,0.0,categorical,,2018.0,Religion and Ethnicity,PreFer_train_data.csv,cr081
cr19l081,Which language or languages did you grow up speaking: Berber,0; 1,No; Yes,2.0,1,0.0001893939393939,categorical,,2019.0,Religion and Ethnicity,PreFer_train_data.csv,cr081
cr20m081,Which language or languages did you grow up speaking: Berber,0; 1,No; Yes,2.0,4,0.0006583278472679,categorical,,2020.0,Religion and Ethnicity,PreFer_train_data.csv,cr081
cr08a083,Which language or languages did you grow up speaking: Frisian,0; 1,no; yes,2.0,8,0.0010784578053383,categorical,,2008.0,Religion and Ethnicity,PreFer_train_data.csv,cr083
cr09b083,Which language or languages did you grow up speaking: Frisian,0; 1,no; yes,2.0,3,0.0005163511187607,categorical,,2009.0,Religion and Ethnicity,PreFer_train_data.csv,cr083
cr10c083,Which language or languages did you grow up speaking: Frisian,0; 1,no; yes,2.0,1,0.0001608751608751,categorical,,2010.0,Religion and Ethnicity,PreFer_train_data.csv,cr083
cr11d083,Which language or languages did you grow up speaking: Frisian,0; 1,no; yes,2.0,0,0.0,categorical,,2011.0,Religion and Ethnicity,PreFer_train_data.csv,cr083
cr12e083,Which language or languages did you grow up speaking: Frisian,0; 1,no; yes,2.0,0,0.0,categorical,,2012.0,Religion and Ethnicity,PreFer_train_data.csv,cr083
cr13f083,Which language or languages did you grow up speaking: Frisian,0; 1,no; yes,2.0,0,0.0,categorical,,2013.0,Religion and Ethnicity,PreFer_train_data.csv,cr083
cr14g083,Which language or languages did you grow up speaking: Frisian,0; 1,no; yes,2.0,5115,0.826332794830372,categorical,,2014.0,Religion and Ethnicity,PreFer_train_data.csv,cr083
cr15h083,Which language or languages did you grow up speaking: Frisian,0; 1,no; yes,2.0,0,0.0,categorical,,2015.0,Religion and Ethnicity,PreFer_train_data.csv,cr083
cr16i083,Which language or languages did you grow up speaking: Frisian,0; 1,no; yes,2.0,0,0.0,categorical,,2016.0,Religion and Ethnicity,PreFer_train_data.csv,cr083
cr17j083,Which language or languages did you grow up speaking: Frisian,0; 1,no; yes,2.0,1,0.0001581277672359,categorical,,2017.0,Religion and Ethnicity,PreFer_train_data.csv,cr083
cr18k083,Which language or languages did you grow up speaking: Frisian,0; 1,no; yes,2.0,0,0.0,categorical,,2018.0,Religion and Ethnicity,PreFer_train_data.csv,cr083
cr19l083,Which language or languages did you grow up speaking: Frisian,0; 1,No; Yes,2.0,1,0.0001893939393939,categorical,,2019.0,Religion and Ethnicity,PreFer_train_data.csv,cr083
cr20m083,Which language or languages did you grow up speaking: Frisian,0; 1,No; Yes,2.0,4,0.0006583278472679,categorical,,2020.0,Religion and Ethnicity,PreFer_train_data.csv,cr083
cr08a093,Do you speak Dutch with…your partner?,1; 2; 3; 4,"yes, often/always; yes, sometimes; no, never; not applicable",4.0,8,0.0010784578053383,categorical,,2008.0,Religion and Ethnicity,PreFer_train_data.csv,cr093
cr09b093,Do you speak Dutch with…your partner?,1; 2; 3; 4,"yes, often/always; yes, sometimes; no, never; not applicable",4.0,13,0.0022375215146299,categorical,,2009.0,Religion and Ethnicity,PreFer_train_data.csv,cr093
cr10c093,Do you speak Dutch with…your partner?,1; 2; 3; 4,"yes, often/always; yes, sometimes; no, never; not applicable",4.0,6,0.0009652509652509,categorical,,2010.0,Religion and Ethnicity,PreFer_train_data.csv,cr093
cr11d093,Do you speak Dutch with…your partner?,1; 2; 3; 4,"yes, often/always; yes, sometimes; no, never; not applicable",4.0,6,0.0010604453870625,categorical,,2011.0,Religion and Ethnicity,PreFer_train_data.csv,cr093
cr12e093,Do you speak Dutch with…your partner?,1; 2; 3; 4,"yes, often/always; yes, sometimes; no, never; not applicable",4.0,0,0.0,categorical,,2012.0,Religion and Ethnicity,PreFer_train_data.csv,cr093
cr13f093,Do you speak Dutch with…your partner?,1; 2; 3; 4,"yes, often/always; yes, sometimes; no, never; not applicable",4.0,3,0.0005077860528097,categorical,,2013.0,Religion and Ethnicity,PreFer_train_data.csv,cr093
cr14g093,Do you speak Dutch with…your partner?,1; 2; 3; 4,"yes, often/always; yes, sometimes; no, never; not applicable",4.0,7,0.0011308562197092,categorical,,2014.0,Religion and Ethnicity,PreFer_train_data.csv,cr093
cr15h093,Do you speak Dutch with…your partner?,1; 2; 3; 4,"yes, often/always; yes, sometimes; no, never; not applicable",4.0,1,0.0001639613051319,categorical,,2015.0,Religion and Ethnicity,PreFer_train_data.csv,cr093
cr16i093,Do you speak Dutch with…your partner?,1; 2; 3; 4,"yes, often/always; yes, sometimes; no, never; not applicable",4.0,6,0.0010721944245889,categorical,,2016.0,Religion and Ethnicity,PreFer_train_data.csv,cr093
cr17j093,Do you speak Dutch with…your partner?,1; 2; 3; 4,"yes, often/always; yes, sometimes; no, never; not applicable",4.0,6,0.0009487666034155,categorical,,2017.0,Religion and Ethnicity,PreFer_train_data.csv,cr093
cr18k093,Do you speak Dutch with…your partner?,1; 2; 3; 4,"yes, often/always; yes, sometimes; no, never; not applicable",4.0,5,0.0008958967926894,categorical,,2018.0,Religion and Ethnicity,PreFer_train_data.csv,cr093
cr19l093,Do you speak Dutch with…your partner?,1; 2; 3; 4,"yes, often/always; yes, sometimes; no, never; not applicable",4.0,1,0.0001893939393939,categorical,,2019.0,Religion and Ethnicity,PreFer_train_data.csv,cr093
cr20m093,Do you speak Dutch with…your partner?,1; 2; 3; 4,"yes, often/always; yes, sometimes; no, never; not applicable",4.0,5,0.0008229098090849,categorical,,2020.0,Religion and Ethnicity,PreFer_train_data.csv,cr093
cr14g133,Were you a member of Dutch Reformed (Nederlands Hervormd) or Reformed Churches in the Netherlands (Gereformeerd) in the past?,1; 2; 3; 99,"Yes, Dutch Reformed; Yes, Reformed Churches in the Netherlands; No; I dont know",3.0,5484,0.8859450726979,categorical,,2014.0,Religion and Ethnicity,PreFer_train_data.csv,cr133
cr15h133,Were you a member of Dutch Reformed (Nederlands Hervormd) or Reformed Churches in the Netherlands (Gereformeerd) in the past?,1; 2; 3; 99,"Yes, Dutch Reformed; Yes, Reformed Churches in the Netherlands; No; I dont know",3.0,5427,0.889818002951304,categorical,,2015.0,Religion and Ethnicity,PreFer_train_data.csv,cr133
cr16i133,Were you a member of Dutch Reformed (Nederlands Hervormd) or Reformed Churches in the Netherlands (Gereformeerd) in the past?,1; 2; 3; 99,"Yes, Dutch Reformed; Yes, Reformed Churches in the Netherlands; No; I dont know",3.0,4993,0.892244460328806,categorical,,2016.0,Religion and Ethnicity,PreFer_train_data.csv,cr133
cr17j133,Were you a member of Dutch Reformed (Nederlands Hervormd) or Reformed Churches in the Netherlands (Gereformeerd) in the past?,1; 2; 3; 99,"Yes, Dutch Reformed; Yes, Reformed Churches in the Netherlands; No; I dont know",3.0,5669,0.896426312460468,categorical,,2017.0,Religion and Ethnicity,PreFer_train_data.csv,cr133
cr18k133,Were you a member of Dutch Reformed (Nederlands Hervormd) or Reformed Churches in the Netherlands (Gereformeerd) in the past?,1; 2; 3; 99,"Yes, Dutch Reformed; Yes, Reformed Churches in the Netherlands; No; I dont know",4.0,4989,0.893925819745565,categorical,,2018.0,Religion and Ethnicity,PreFer_train_data.csv,cr133
cr19l134,Were you raised within a certain faith?,-9; 1; 2,I don’t know; yes; no,2.0,43,0.0081439393939393,categorical,,2019.0,Religion and Ethnicity,PreFer_train_data.csv,cr134
cr20m134,Were you raised within a certain faith?,-9; 1; 2,I don’t know; yes; no,2.0,44,0.0072416063199473,categorical,,2020.0,Religion and Ethnicity,PreFer_train_data.csv,cr134
cr19l142,"When you were 15 years old, how often did you attend church or other religious gatherings?",-9; 1; 2; 3; 4; 5; 6,I don’t know; every day; more than once a week; once a week; at least once a month; once or a few times a year; never,6.0,38,0.0071969696969697,categorical,,2019.0,Religion and Ethnicity,PreFer_train_data.csv,cr142
cr20m142,"When you were 15 years old, how often did you attend church or other religious gatherings?",-9; 1; 2; 3; 4; 5; 6,I don’t know; every day; more than once a week; once a week; at least once a month; once or a few times a year; never,6.0,47,0.0077353522053982,categorical,,2020.0,Religion and Ethnicity,PreFer_train_data.csv,cr142
cr19l172,To which of the following groups do you feel you belong? Choose all that applies to you: Creole groups,0; 1,No; Yes,2.0,1,0.0001893939393939,categorical,,2019.0,Religion and Ethnicity,PreFer_train_data.csv,cr172
cr20m172,To which of the following groups do you feel you belong? Choose all that applies to you: Creole groups,0; 1,No; Yes,2.0,3,0.0004937458854509,categorical,,2020.0,Religion and Ethnicity,PreFer_train_data.csv,cr172
cr19l178,To which of the following groups do you feel you belong? Choose all that applies to you: Indonesian,0; 1,No; Yes,2.0,1,0.0001893939393939,categorical,,2019.0,Religion and Ethnicity,PreFer_train_data.csv,cr178
cr20m178,To which of the following groups do you feel you belong? Choose all that applies to you: Indonesian,0; 1,No; Yes,2.0,3,0.0004937458854509,categorical,,2020.0,Religion and Ethnicity,PreFer_train_data.csv,cr178
cr19l179,"To which of the following groups do you feel you belong? Choose all that applies to you: Other group, namely:",0; 1,No; Yes,2.0,1,0.0001893939393939,categorical,,2019.0,Religion and Ethnicity,PreFer_train_data.csv,cr179
cr20m179,"To which of the following groups do you feel you belong? Choose all that applies to you: Other group, namely:",0; 1,No; Yes,2.0,3,0.0004937458854509,categorical,,2020.0,Religion and Ethnicity,PreFer_train_data.csv,cr179
cs08a001,How satisfied are you with the amount of leisure time that you have?,0; 10; 999,not at all satisfied; completely satisfied; I don t know,11.0,61,0.0082779210204912,categorical,,2008.0,Social Integration and Leisure,PreFer_train_data.csv,cs001
cs09b001,How satisfied are you with the amount of leisure time that you have?,0; 10; 999,not at all satisfied; completely satisfied; I don t know,11.0,76,0.0128595600676819,categorical,,2009.0,Social Integration and Leisure,PreFer_train_data.csv,cs001
cs10c001,How satisfied are you with the amount of leisure time that you have?,0; 10; 999,not at all satisfied; completely satisfied; I don t know,11.0,100,0.0155884645362432,categorical,,2010.0,Social Integration and Leisure,PreFer_train_data.csv,cs001
cs11d001,How satisfied are you with the amount of leisure time that you have?,0; 10; 999,not at all satisfied; completely satisfied; I don t know,11.0,75,0.0132485426603074,categorical,,2011.0,Social Integration and Leisure,PreFer_train_data.csv,cs001
cs12e001,How satisfied are you with the amount of leisure time that you have?,0; 10; 999,not at all satisfied; completely satisfied; I don t know,11.0,99,0.0165165165165165,categorical,,2012.0,Social Integration and Leisure,PreFer_train_data.csv,cs001
cs13f001,How satisfied are you with the amount of leisure time that you have?,0; 10; 999,not at all satisfied; completely satisfied; I don t know,11.0,87,0.0151067893731551,categorical,,2013.0,Social Integration and Leisure,PreFer_train_data.csv,cs001
cs14g001,How satisfied are you with the amount of leisure time that you have?,0; 10; 999,not at all satisfied; completely satisfied; I don t know,11.0,165,0.024838175523107,categorical,,2014.0,Social Integration and Leisure,PreFer_train_data.csv,cs001
